 TimeStamp SpindleController.check_volt_out SpindleController.current_position SpindleController.pos_ref SpindleController.error_pos SpindleController.vel_ref SpindleController.acc_ref SpindleController.noise SpindleController.control_output
   16.1691                        -0.122508                                  0               7.80654e-05                 6.30738e-05                0.00376229                         0                       0                       0.00116229 
   16.1692                        -0.122508                                  0               7.80654e-05                 6.30738e-05                0.00376229                       0.1                       0                       0.00149912 
   16.1693                        -0.123004                                  0               7.80654e-05                 7.80654e-05                0.00376229                       0.1                       0                       0.00149912 
   16.1694                        -0.123004                                  0               7.80654e-05                 7.80654e-05                0.00376229                       0.1                       0                       0.00149912 
   16.1731                        -0.123004                                  0                9.4748e-05                 7.80654e-05                0.00416303                         0                       0                       0.00149912 
   16.1732                        -0.123004                                  0                9.4748e-05                 7.80654e-05                0.00416303                       0.1                       0                        0.0018913 
   16.1733                        -0.123557                                  0                9.4748e-05                  9.4748e-05                0.00416303                       0.1                       0                        0.0018913 
   16.1735                        -0.123557                                  0                9.4748e-05                  9.4748e-05                0.00416303                       0.1                       0                        0.0018913 
   16.1771                        -0.123557                                  0               0.000113076                  9.4748e-05                0.00456455                         0                       0                        0.0018913 
   16.1772                        -0.123557                                  0               0.000113076                  9.4748e-05                0.00456455                       0.1                       0                       0.00234174 
   16.1774                        -0.124168                                  0               0.000113076                 0.000113076                0.00456455                       0.1                       0                       0.00234174 
   16.1774                        -0.124168                                  0               0.000113076                 0.000113076                0.00456455                       0.1                       0                       0.00234174 
   16.1811                        -0.124168                                  0               0.000132879                 0.000113076                0.00496352                         0                       0                       0.00234174 
   16.1812                        -0.124168                                  0               0.000132879                 0.000132879                0.00496352                       0.1                       0                        0.0028516 
   16.1812                        -0.124837                                  0               0.000132879                 0.000132879                0.00496352                       0.1                       0                        0.0028516 
   16.1813                        -0.124837                                  0               0.000132879                 0.000132879                0.00496352                       0.1                       0                        0.0028516 
   16.1851                        -0.124837                                  0               0.000154336                 0.000132879                0.00536358                         0                       0                        0.0028516 
   16.1852                        -0.124837                                  0               0.000154336                 0.000154336                0.00536358                       0.1                       0                       0.00342591 
   16.1852                        -0.125571                                  0               0.000154336                 0.000154336                0.00536358                       0.1                       0                       0.00342591 
   16.1853                        -0.125571                                  0               0.000154336                 0.000154336                0.00536358                       0.1                       0                       0.00342591 
   16.1891                        -0.125571                                  0               0.000177463                 0.000154336                0.00576475                         0                       0                       0.00342591 
   16.1893                        -0.125571                                  0               0.000177463                 0.000177463                0.00576475                       0.1                       0                       0.00406803 
   16.1894                        -0.126374                                  0               0.000177463                 0.000177463                0.00576475                       0.1                       0                       0.00406803 
   16.1895                        -0.126374                                  0               0.000177463                 0.000177463                0.00576475                       0.1                       0                       0.00406803 
   16.1931                        -0.126374                                  0               0.000202148                 0.000177463                0.00616515                         0                       0                       0.00406803 
   16.1933                        -0.126374                                  0               0.000202148                 0.000202148                0.00616515                       0.1                       0                       0.00477974 
   16.1934                        -0.127246                                  0               0.000202148                 0.000202148                0.00616515                       0.1                       0                       0.00477974 
   16.1935                        -0.127246                                  0               0.000202148                 0.000202148                0.00616515                       0.1                       0                       0.00477974 
   16.1971                        -0.127246                                  0               0.000228313                 0.000202148                0.00656378                         0                       0                       0.00477974 
   16.1972                        -0.127246                                  0               0.000228313                 0.000228313                0.00656378                       0.1                       0                       0.00556284 
   16.1973                        -0.128188                                  0               0.000228313                 0.000228313                0.00656378                       0.1                       0                       0.00556284 
   16.1975                        -0.128188                                  0               0.000228313                 0.000228313                0.00656378                       0.1                       0                       0.00556284 
   16.2011                        -0.128188                                  0               0.000256172                 0.000228313                0.00656378                         0                       0                       0.00556284 
   16.2012                        -0.128188                                  0               0.000256172                 0.000228313                0.00696383                       0.1                       0                       0.00642254 
   16.2014                        -0.129208                                  0               0.000256172                 0.000256172                0.00696383                       0.1                       0                       0.00642254 
   16.2015                        -0.129208                                  0               0.000256172                 0.000256172                0.00696383                       0.1                       0                       0.00642254 
   16.2051                        -0.129208                                  0               0.000285743                 0.000256172                0.00736532                         0                       0                       0.00642254 
   16.2052                        -0.129208                                  0               0.000285743                 0.000285743                0.00736532                       0.1                       0                        0.0073621 
   16.2054                        -0.130308                                  0               0.000285743                 0.000285743                0.00736532                       0.1                       0                        0.0073621 
   16.2055                        -0.130308                                  0               0.000285743                 0.000285743                0.00736532                       0.1                       0                        0.0073621 
   16.2091                        -0.130308                                  0               0.000316802                 0.000285743                0.00776529                         0                       0                        0.0073621 
   16.2092                        -0.130308                                  0               0.000316802                 0.000316802                0.00776529                       0.1                       0                       0.00838172 
   16.2094                        -0.131488                                  0               0.000316802                 0.000316802                0.00776529                       0.1                       0                       0.00838172 
   16.2095                        -0.131488                                  0               0.000316802                 0.000316802                0.00776529                       0.1                       0                       0.00838172 
   16.2131                        -0.131488                                  0                0.00034934                 0.000316802                0.00816386                         0                       0                       0.00838172 
   16.2132                        -0.131488                                  0                0.00034934                 0.000316802                0.00816386                       0.1                       0                       0.00948366 
   16.2133                        -0.132749                                  0                0.00034934                  0.00034934                0.00816386                       0.1                       0                       0.00948366 
   16.2135                        -0.132749                                  0                0.00034934                  0.00034934                0.00816386                       0.1                       0                       0.00948366 
   16.2171                        -0.132749                                  0               0.000383508                  0.00034934                0.00856287                         0                       0                       0.00948366 
   16.2172                        -0.132749                                  0               0.000383508                 0.000383508                0.00856287                       0.1                       0                        0.0106721 
   16.2173                        -0.134097                                  0               0.000383508                 0.000383508                0.00856287                       0.1                       0                        0.0106721 
   16.2175                        -0.134097                                  0               0.000383508                 0.000383508                0.00856287                       0.1                       0                        0.0106721 
   16.2211                        -0.134097                                  0               0.000419602                 0.000383508                0.00896547                         0                       0                        0.0106721 
   16.2213                        -0.134097                                  0               0.000419602                 0.000419602                0.00896547                       0.1                       0                        0.0119533 
   16.2214                         -0.13554                                  0               0.000419602                 0.000419602                0.00896547                       0.1                       0                        0.0119533 
   16.2215                         -0.13554                                  0               0.000419602                 0.000419602                0.00896547                       0.1                       0                        0.0119533 
   16.2251                         -0.13554                                  0               0.000456914                 0.000419602                0.00936394                         0                       0                        0.0119533 
   16.2252                         -0.13554                                  0               0.000456914                 0.000419602                0.00936394                       0.1                       0                        0.0119533 
   16.2254                         -0.13554                                  0               0.000456914                 0.000456914                0.00936394                       0.1                       0                        0.0133219 
   16.2255                        -0.137067                                  0               0.000456914                 0.000456914                0.00936394                       0.1                       0                        0.0133219 
   16.2256                        -0.137067                                  0               0.000456914                 0.000456914                0.00936394                       0.1                       0                        0.0133219 
   16.2291                        -0.137067                                  0                0.00049587                 0.000456914                0.00976295                         0                       0                        0.0133219 
   16.2293                         -0.13869                                  0                0.00049587                  0.00049587                0.00976295                       0.1                       0                        0.0147845 
   16.2294                         -0.13869                                  0                0.00049587                  0.00049587                0.00976295                       0.1                       0                        0.0147845 
   16.2331                         -0.13869                                  0               0.000535979                  0.00049587                      0.01                         0                       0                        0.0147845 
   16.2332                         -0.13869                                  0               0.000535979                  0.00049587                      0.01                    0.0591                       0                        0.0163376 
   16.2334                        -0.140338                                  0               0.000535979                 0.000535979                      0.01                    0.0591                       0                        0.0163376 
   16.2335                        -0.140338                                  0               0.000535979                 0.000535979                      0.01                    0.0591                       0                        0.0163376 
   16.2371                        -0.140338                                  0               0.000576115                 0.000535979                      0.01                         0                       0                        0.0163376 
   16.2372                        -0.140338                                  0               0.000576115                 0.000535979                      0.01                         0                       0                        0.0179683 
   16.2374                        -0.141968                                  0               0.000576115                 0.000576115                      0.01                         0                       0                        0.0179683 
   16.2375                        -0.141968                                  0               0.000576115                 0.000576115                      0.01                         0                       0                        0.0179683 
   16.2411                        -0.141968                                  0                0.00061594                 0.000576115                      0.01                         0                       0                        0.0179683 
   16.2412                        -0.141968                                  0                0.00061594                 0.000576115                      0.01                         0                       0                        0.0196707 
   16.2413                        -0.143671                                  0                0.00061594                  0.00061594                      0.01                         0                       0                        0.0196707 
   16.2415                        -0.143671                                  0                0.00061594                  0.00061594                      0.01                         0                       0                        0.0196707 
   16.2451                        -0.143671                                  0               0.000655952                  0.00061594                      0.01                         0                       0                        0.0196707 
   16.2452                        -0.143671                                  0               0.000655952                 0.000655952                      0.01                         0                       0                        0.0214486 
   16.2453                        -0.145449                                  0               0.000655952                 0.000655952                      0.01                         0                       0                        0.0214486 
   16.2455                        -0.145449                                  0               0.000655952                 0.000655952                      0.01                         0                       0                        0.0214486 
   16.2491                        -0.145449                                  0               0.000695951                 0.000655952                      0.01                         0                       0                        0.0214486 
   16.2492                        -0.145449                                  0               0.000695951                 0.000695951                      0.01                         0                       0                        0.0232984 
   16.2494                        -0.147298                                  0               0.000695951                 0.000695951                      0.01                         0                       0                        0.0232984 
   16.2495                        -0.147298                                  0               0.000695951                 0.000695951                      0.01                         0                       0                        0.0232984 
   16.2533                        -0.147298                                  0               0.000735979                 0.000695951                      0.01                         0                       0                         0.025219 
   16.2534                        -0.149219                                  0               0.000735979                 0.000735979                      0.01                         0                       0                         0.025219 
   16.2535                        -0.149219                                  0               0.000735979                 0.000735979                      0.01                         0                       0                         0.025219 
   16.2571                        -0.149219                                  0                0.00077621                 0.000735979                      0.01                         0                       0                         0.025219 
   16.2572                        -0.149219                                  0                0.00077621                  0.00077621                      0.01                         0                       0                        0.0272111 
   16.2574                        -0.151211                                  0                0.00077621                  0.00077621                      0.01                         0                       0                        0.0272111 
   16.2575                        -0.151211                                  0                0.00077621                  0.00077621                      0.01                         0                       0                        0.0272111 
   16.2611                        -0.151211                                  0               0.000815952                  0.00077621                      0.01                         0                       0                        0.0272111 
   16.2612                        -0.151211                                  0               0.000815952                  0.00077621                      0.01                         0                       0                        0.0292651 
   16.2613                        -0.153265                                  0               0.000815952                 0.000815952                      0.01                         0                       0                        0.0292651 
   16.2615                        -0.153265                                  0               0.000815952                 0.000815952                      0.01                         0                       0                        0.0292651 
   16.2651                        -0.153265                                  0               0.000855878                 0.000815952                      0.01                         0                       0                        0.0292651 
   16.2652                        -0.153265                                  0               0.000855878                 0.000815952                      0.01                         0                       0                        0.0313865 
   16.2653                        -0.155387                                  0               0.000855878                 0.000855878                      0.01                         0                       0                        0.0313865 
   16.2655                        -0.155387                                  0               0.000855878                 0.000855878                      0.01                         0                       0                        0.0313865 
   16.2691                        -0.155387                                  0               0.000895953                 0.000855878                      0.01                         0                       0                        0.0313865 
   16.2692                        -0.155387                                  0               0.000895953                 0.000895953                      0.01                         0                       0                        0.0335741 
   16.2693                        -0.157574                                  0               0.000895953                 0.000895953                      0.01                         0                       0                        0.0335741 
   16.2695                        -0.157574                                  0               0.000895953                 0.000895953                      0.01                         0                       0                        0.0335741 
   16.2731                        -0.157574                                  0               0.000935962                 0.000895953                      0.01                         0                       0                        0.0335741 
   16.2732                        -0.157574                                  0               0.000935962                 0.000895953                      0.01                         0                       0                        0.0335741 
   16.2733                        -0.159824                                  0               0.000935962                 0.000935962                      0.01                         0                       0                        0.0358241 
   16.2735                        -0.159824                                  0               0.000935962                 0.000935962                      0.01                         0                       0                        0.0358241 
   16.2771                        -0.159824                                  0               0.000975979                 0.000935962                      0.01                         0                       0                        0.0358241 
   16.2772                        -0.159824                                  0               0.000975979                 0.000935962                      0.01                         0                       0                        0.0381358 
   16.2773                        -0.162136                                  0               0.000975979                 0.000975979                      0.01                         0                       0                        0.0381358 
   16.2775                        -0.162136                                  0               0.000975979                 0.000975979                      0.01                         0                       0                        0.0381358 
   16.2811                        -0.162136                                  0                0.00101586                 0.000975979                      0.01                         0                       0                        0.0381358 
   16.2812                        -0.162136                                  0                0.00101586                 0.000975979                      0.01                         0                       0                        0.0405063 
   16.2813                        -0.164506                                  0                0.00101586                  0.00101586                      0.01                         0                       0                        0.0405063 
   16.2815                        -0.164506                                  0                0.00101586                  0.00101586                      0.01                         0                       0                        0.0405063 
   16.2851                        -0.164506                                  0                0.00105596                  0.00101586                      0.01                         0                       0                        0.0405063 
   16.2852                        -0.164506                                  0                0.00105596                  0.00101586                      0.01                         0                       0                         0.042938 
   16.2853                        -0.166938                                  0                0.00105596                  0.00105596                      0.01                         0                       0                         0.042938 
   16.2855                        -0.166938                                  0                0.00105596                  0.00105596                      0.01                         0                       0                         0.042938 
   16.2891                        -0.166938                                  0                0.00109616                  0.00105596                      0.01                         0                       0                         0.042938 
   16.2892                        -0.166938                                  0                0.00109616                  0.00109616                      0.01                         0                       0                         0.045429 
   16.2894                        -0.169429                                  0                0.00109616                  0.00109616                      0.01                         0                       0                         0.045429 
   16.2895                        -0.169429                                  0                0.00109616                  0.00109616                      0.01                         0                       0                         0.045429 
   16.2931                        -0.169429                                  0                0.00113621                  0.00109616                      0.01                         0                       0                         0.045429 
   16.2933                        -0.169429                                  0                0.00113621                  0.00109616                      0.01                         0                       0                         0.047975 
   16.2934                        -0.171975                                  0                0.00113621                  0.00113621                      0.01                         0                       0                         0.047975 
   16.2935                        -0.171975                                  0                0.00113621                  0.00113621                      0.01                         0                       0                         0.047975 
   16.2971                        -0.171975                                  0                0.00117619                  0.00113621                      0.01                         0                       0                         0.047975 
   16.2973                        -0.171975                                  0                0.00117619                  0.00117619                      0.01                         0                       0                        0.0505753 
   16.2974                        -0.174575                                  0                0.00117619                  0.00117619                      0.01                         0                       0                        0.0505753 
   16.2975                        -0.174575                                  0                0.00117619                  0.00117619                      0.01                         0                       0                        0.0505753 
   16.3011                        -0.174575                                  0                0.00121618                  0.00117619                      0.01                         0                       0                        0.0505753 
   16.3013                         -0.17723                                  0                0.00121618                  0.00121618                      0.01                         0                       0                        0.0532296 
   16.3014                         -0.17723                                  0                0.00121618                  0.00121618                      0.01                         0                       0                        0.0532296 
   16.3051                         -0.17723                                  0                0.00125589                  0.00121618                      0.01                         0                       0                        0.0532296 
   16.3052                         -0.17723                                  0                0.00125589                  0.00125589                      0.01                         0                       0                        0.0559332 
   16.3053                        -0.179933                                  0                0.00125589                  0.00125589                      0.01                         0                       0                        0.0559332 
   16.3055                        -0.179933                                  0                0.00125589                  0.00125589                      0.01                         0                       0                        0.0559332 
   16.3091                        -0.179933                                  0                0.00129621                  0.00125589                      0.01                         0                       0                        0.0559332 
   16.3093                        -0.179933                                  0                0.00129621                  0.00129621                      0.01                         0                       0                        0.0586953 
   16.3094                        -0.182695                                  0                0.00129621                  0.00129621                      0.01                         0                       0                        0.0586953 
   16.3095                        -0.182695                                  0                0.00129621                  0.00129621                      0.01                         0                       0                        0.0586953 
   16.3131                        -0.182695                                  0                 0.0013359                  0.00129621                      0.01                         0                       0                        0.0586953 
   16.3132                        -0.182695                                  0                 0.0013359                  0.00129621                      0.01                         0                       0                        0.0615008 
   16.3133                        -0.185501                                  0                 0.0013359                   0.0013359                      0.01                         0                       0                        0.0615008 
   16.3135                        -0.185501                                  0                 0.0013359                   0.0013359                      0.01                         0                       0                        0.0615008 
   16.3171                        -0.185501                                  0                0.00137619                   0.0013359                      0.01                         0                       0                        0.0615008 
   16.3173                        -0.185501                                  0                0.00137619                  0.00137619                      0.01                         0                       0                        0.0643624 
   16.3174                        -0.188362                                  0                0.00137619                  0.00137619                      0.01                         0                       0                        0.0643624 
   16.3175                        -0.188362                                  0                0.00137619                  0.00137619                      0.01                         0                       0                        0.0643624 
